address,attempts,attempts_refunded,mint_received,refund_missing
4ArPGC5qpDGicMdTEVfw3Gnqsxg9JHc971U6htZqNm2g,1,0,1,0
Gv5N6ep7s9GDZC2JXMCvn2Z4DvRzEwifG2tCHaDnmSwY,5,4,1,0
GXFccGDYDcNdXkWi1Vcre3685kVuXBjbv8MAX7hQxwp,1,0,1,0
scambtafhx89Pm9a9EW7LFY8B1EStHqP6G2g6R9Px1j,2,1,1,0
J7KUYBptYwBfwKV1Q4S5naaxZNb9P9wGrL3ZwgoLQDww,5,4,1,0
BiRADNXXe3WFR14bG9hkKXE12bcPLMPtkrf9cgChJ5xv,1,0,1,0
7MzXBL27jiYxwsGoPwziLiGnVm5qdF7Pm5xsYaHdApDj,4,3,1,0
24LWteekrpFEuQ4m6fjgEhyw3zBBNxVt6ybrwax6GYL5,1,0,1,0
CYp11oLXfKRcrcq4vgS4MP4jsVwH1pFBTNUfYyCaS3rf,5,4,1,0
QCzuF8hHp1dctcRe8hSqJUhNRE6rHs648wJqCKC9CoU,1,0,1,0
F4wXjvMYXptzGB4GNWZeUw8dov45vAv6ZCzMzFLbs9NB,2,1,1,0
3K2dzLwDgsLbKwwCQezXmj8vCbHWHy6Lhfq9C2HBGUjR,1,0,1,0
2H6T1pmH6MCLYfy9NQFtVAXgMKCAThNnqRKdbP3MruXB,3,2,1,0
CL29oh43cbTuFbxiYkxudneSAj8mDGQwSGSKDMzbZJpy,1,0,1,0
5FSWRXuQPKg9L7mGY6ZwXtg2YHy6TvGvUwNBrnPFVuEN,3,2,1,0
HTDKzbvym4At1kTMDnxoLoaxiUmiaJEVLEdge6fA7qei,4,3,1,0
7vhgbUjptbudJri9j7msMtQUcCjyUywPCukRHmBGVHxr,2,1,1,0
9hTtcpN6T2BWYBzT9agjEQuJBpfWSiYMbNrG8vGTq1UW,1,0,1,0
7t4oYfTesBy3tHMP58Ld2BxYHmuR4N7H1TwYueDhkpMV,1,0,1,0
CdAdARKVE9j38eXeN1YhEwse8dsrCD7xZawPz6SEc2Sf,1,0,1,0
3mvLhcwVXLz2uQGEAMCwRTUnrZQnxSuQFbw4CjNiDEWC,5,4,1,0
Hb5NttxTbKZofGEeUEWEFyMrriFFJcLbbQRkc5cbcmbL,5,4,1,0
EMBbjzebyT6nZLeT4x3PAAomB4d6KsNUENJXYWoZkrGi,1,0,1,0
Fhbz8843mjcg24KRg4WNVxByNPDmMz2FYwUoqLeeHqyE,2,1,1,0
FdFjHS5nSD5avtgVL9NiaHMkqgWf3W8q971gFtbzrJf6,1,0,1,0
3TSQYskccKyRS2E8ZqCf8Ua8ZVqGggJoGqM2zKitiytm,1,0,1,0
G4h2wGi7rfRTiRFTWYECfpuNBMQu76PHuTdtULEeWYT1,3,2,1,0
23iLrAY4YCfHKGoPVoyvx2YmedK7N1BJkpSMnA4LPjuz,4,3,1,0
3gRHGsAgttm4Sh6VwgEDvATEbpozQDccNvC7gQNFgbaH,1,0,1,0
2yAsYeuJxJufzwksDVDwYaHpdrHxLm78TzeV9im9UhW7,4,3,1,0
Hms9MVSMc14go22KMSVpyb3ZQL1WRCLomXeZRWwfTkoe,1,0,1,0
3nRHqVGfnLS4oTqzKLSuNE9s64NPNmCAus9ESpjjomoq,3,2,1,0
328byPgyJS8xUq1NmWyb8bAwH7FKfbR1LYcKMc64wmiN,3,2,1,0
CRFGR379wptwGN9vJfRf6vXEebC6vxQkeT4TQfnjqtD9,1,0,1,0
4B8uHFq3fazbYjvKXNLZAcokRoU6sGoPT2zPRNmVhck7,1,0,1,0
GJ3BvgMHtPzTkk7MbQ2wmXasEEWVQUnx2PN4J88QYTBm,1,0,1,0
8eQtpr1pFotygE7HcL3iR8AUQdajpckQi8kkUDBeDaXc,5,4,1,0
J7JAaDCrvxxvxU1pkboXMrNdZom63CHi5hbWgYRXfQvU,3,2,1,0
6uwHTKUkt231EudqaLks1tKoykDkLqxDtcNXchVw14NW,1,0,1,0
89DHYsgy9cZM6wZcsVH9X78CHHo3pYNxDd5Yf3osz7H4,5,4,1,0
GoAAErjdcmu4aP5bzVZ9Nx5QsgfbZLnMwgTQcJkyaHBP,1,0,1,0
4DArMKtxTUPX8k1oiCMFooRbYNx7E4hBiaTKXDdxJtr4,6,5,1,0
4u3ConocBotdWWBADqpt6UwRAe1ZnSv2o6ZG31tktLar,4,3,1,0
EG3rvyrbnGrJFbeFC29uES9Wm3RDDkYatSnP94NARLg2,1,0,1,0
9u29uUoNq7ewQXSmU5Ltbz81rrCKJAgunNKR7zx6e2xG,2,1,1,0
9quTj5LwUNgzsyKgWfYTJP8S6TTMc4BNxFUNSeCmvCP2,7,6,1,0
B1JUj9GCRv6ZsWwSfAYdWhED1444AoAjqiGsFpgL3gtu,5,4,1,0
5cnua9Rj6Cc4TjfSdLGjQCA2Q5hVwi7r4sjKXmXFW7K1,5,4,1,0
HbEEnUMDPyCbvapheWJuuzWNM9V9cwrVPUgcgUzC8LjH,2,1,1,0
85TZPUkXmM3jXvFx7bdcK5JsbgM3rK9HwpUDrzDNkHR9,4,3,1,0
yjnjefrKjagatxNEamYjp6LpiqQbSybiX7niHxRFUVj,3,2,1,0
3j5Zot7ogNr5fkFmkMxbp5PruRGbn8Qw193X1NJaDbuw,1,0,1,0
NLFkKFMNgbEWTLhAcqkc8fdK3sKvt7jKbdKP5Vp2ztN,5,4,1,0
76zCJs13GBjmRGVNDEGwjC16sfCWkbPHVuAmEwzX76LW,5,4,1,0
6YxuiV62HwVdi3vHy1v26fEesAQ2WGat1B41X5wBsP9A,5,4,1,0
7dHyM9SAkL2evStkDMjAh8NRsHP4TmfNuSVAikuhcT2i,1,0,1,0
3rb73sB8j87Z15PkX7UGyCFQ6JU4P18THoDCHujnAFjt,3,2,1,0
G8pHm5i5oHT4p9WZyBmXoATvKEMw7ddVmS7W247uQmDp,1,0,1,0
6H83f4dzQpQTTX8d18idLmCcNgYcCBztLxEgAWRnbWqA,5,4,1,0
Eq3EGvnkMhwc4tYhu3nMh3SMG4aFaaKGBPwX7QMjESfE,1,0,1,0
ASbaWT9XAaWmjG7DfHDj1nBBQHc1FbyVybx5qgfeAyZn,4,3,1,0
JBvvpe3Ys2ao7qrxWSUwapQ3QoxgYddbHnbYLAs4kcoD,5,4,1,0
FWUv1Az6psr2rL63NvWZ2sUs72iqiq58i8vpM93NnYbU,4,3,1,0
CXD1LijRgRBxKtpJdDWT8jYFhpdCfNFtfrkQWSwr8ivY,1,0,1,0
B9gK1CjTFjnFdU8uCTRDbFrEvN3cFBwGFq2ddHLapTum,5,4,1,0
4bWLSqETh6tRx3YvEf7qWxXFXLKSkWxxgoqv6aLBoFyT,3,2,1,0
BAR7u9XjQxB9sXvcembcmjkS9xHASjFKCpRjYEBrDmui,2,1,1,0
dony8h55mkVke4etokZev9xoVq3YDECkvK6MmiiCJVe,1,0,1,0
BkEYZQ7Ai4EqoRZQaEChnY5jXCFyWE88hwb4Rgr9YUA6,2,1,1,0
8UAbsZQNyAiSUinE5tpNELPxDAz8gCkV9yh3yqujBukW,3,2,1,0
R2NtwowYALWefaetNwNzNJqJKwFRAA3WZN1CGDTkvXh,1,0,1,0
DK8FciFaLnRumMNWcFt82KHSSWnxL78CNBib2pVHD5mw,2,1,1,0
FY42uCbCu2P97SjTuBFzQ3Z3qHWHvLioP4xTrkcJAaXH,1,0,1,0
yt22K6BfdLrYSbjYAi2586eQKUkx9gQYpwUtrdHuG53,1,0,1,0
DEZvbrYBa6bqt9ECGNP168j8aM7SCBgUwK2NLpmC3bog,1,0,1,0
HimjTTyZKhVzdHFF74DmPCscqNy3bhiN7ZT9wJp2neTg,1,0,1,0
2ipYRZ1jawsNR3yQKD1gbQCNTPGXrsmUnAqXaZ9XcJZq,2,1,1,0
YhsD5V7bkviRmV17o3HbRBqLYBxFuA8KZEBdyDbeEaZ,5,4,1,0
E11Q6sLTNB6nntqe1YBKhEEynDdqeHHxSCL5H4UfTxcU,1,0,1,0
DYqboSDmBehiNfY3HsoPgcdevbgxM6cPfyFvjiPYpAou,1,0,1,0
3DAvBXmCoa6Gxt5ujZsRXoEEXxDgKuHFEGeRnuf3wVxg,1,0,1,0
DuMqWgJR1oDTwMUgxYR2WJdrars9xEbqQugPERQkdoHc,5,4,1,0
Ea3XAeSF3MaCVk8GpnhckS6UFquHQQ1PXCBQDECTvZ5W,1,0,1,0
GgpKfkXUr6fFGkN5zeDG3A3Erz3hdAjmFWsbgmygsh78,2,1,1,0
sD8DeZMgtMVyvhZpC52MVVwZtFBxEiNF5ZCfGAEcjdE,6,5,1,0
8JMntHCNPWM1cnMxy8gBB7AH93iEDVD6M83EzGX1bp8g,6,5,1,0
9fjXMdNB6ncSSseye5cP1Xzs2Xpow79AbThpoBtbL9Wv,1,0,1,0
HfEHhTNxTjYwh3KwcAzeDsdFaM9C2etSkbokTWPDtJmg,1,0,1,0
EdU2hBo7CWXtEbF6xdUotQfVANYV56CmXh7b7AfPciKc,5,4,1,0
5xFRjLB7UboxxZ8Fi4CNcL1k24bKLkXpHU3KZWC3oieW,1,0,1,0
HNSxnpW3Ua6XH6oqTqRdYP6tzXU7BoULy6vFxPhFQjM6,2,1,1,0
6zYTupGeKSGue4qkFZWXyWYayciByYHhHYUZvGfNixKN,1,0,1,0
8yhKToHVgbx47yybGAtvvpCPU6Qb48RT1LeV7prUPgsq,1,0,1,0
GV3TMHfV5jh5kZihQrcK6f22Lwsz6v7fz6kn1FNsyYLZ,9,8,1,0
H51c4azJs1qVY5btFkG475DD9AY2ckbtya57oMQbbr6D,1,0,1,0
8ow3SpPDVVgchvpm15ynwW4Y8vGK1BhGvfF4eRca3k2A,1,0,1,0
Eirt7B54HqArqzPDy5bKhAZFkHk1HdCzoBSdbPenk3QG,4,3,1,0
7J7AyPdfnYSs47hBfkY7C1pbuVS4JN3jQUHk32K6WXqh,3,2,1,0
6zfZ3id7vsJQZ3kbpj7RHQcpvDUyCNdMx3FVcrbgf6Pn,5,4,1,0
CLaJsP6Hwix6Y9HxYQ9pcTdo1w1b8hGWsDXDLCshQLgW,1,0,1,0
5jNKEfGACPbGFyhYkzsvpc6wobnYJYBoGimqSXR6HpT5,1,0,1,0
8b44DEHW6CL53X4o5x9LuWHJdixUD65sNrdBHczVCwiE,2,1,1,0
2ZUkPHAUBGXMNRLHGpg7RJyGZrKxmqtk64x6Zrh9F7TJ,5,4,1,0
Fj2nVi16cWQtuJ5ZfmLoycpdaEu2sXt3hhayNg7Jaz4L,4,3,1,0
2SRbCWggniU8Yi8PUBi13giUFAxTysZ7QDBpoz5iW86g,2,1,1,0
DkZosxV5xgr5YetRs28eg5seLZZ1YoaFFtjjuUjLyxYe,3,2,1,0
6KpbAWEEUJvE63iZ5MtU1Tr89W8ZK9ewT1QZwNJpTJJH,2,1,1,0
7ADFAfoRG4pdUhMhEr71NgLVxibh8S9hsvPjxmt2Vmg6,1,0,1,0
4U45cA7SDecyWYWjJaPR5yvrY9689EhHQVCffM8Qbgb1,6,5,1,0
GzD7Z4aaJHUYek5eKzmz8xYEa4EAqFLznUkZLW47NCbG,1,0,1,0
HCFbhum49uV272x1ttiAmTZnHfH3vqwcmk8QjTRk2F6X,2,1,1,0
C3BAih35sQrDhcefmVfdDfF8XgqquBpPN165JcnscDoZ,4,3,1,0
8wpzLKjuMUedpAtN6Ayz7RFiLb9RWoB3kBJQHAL3ekWq,2,1,1,0
GmN5USdW9w1dvuuyHCXoyjifPiVFEx1Rz8ssUvDveKuG,4,3,1,0
HZwthfvBbStXY9U6GdimFnLhL7GLupZcQQWJy17HLXEC,2,1,1,0
8t9AH1Bpk1sdFpSwDoYX9mr6tPfSZ6Hj19LJDexe6JK1,5,4,1,0
41iSAhYoe9M7eYRA1g8NtWrE7zaPeE2QyWVZU2pbeWoG,2,1,1,0
3922B3X529krxfJRxyPVwrWpvwnmYNsUaBwQmj85CKWE,1,0,1,0
7THvtKrTAWFK64LCqV6RmT1QCbayxxZS84Gd8NranXAy,6,5,1,0
69S16rwHZM7n4Vy9WKBkykWviEfLsB2jz6EpivvS9ASk,1,0,1,0
E97s2CctZx7XXT1mk1XeCwPijCrt2Vpd7UBpgMcgpkEn,2,1,1,0
5jKiNPMLnTJHiRQBY3NTaqaJjWXHJuXzdxDK9yLMDy7e,3,2,1,0
6RsBWYfGZ5e21buEG8vCqYztYpK8PnAbAj4QMhZ5WGDW,1,0,1,0
5TrmWTKmjNYP989qHxAvJRhtmG3gKhArZhsbHdvfcLs,1,0,1,0
2EGY6ZLAPiQ5c6LfTRCJXhnjpLSHkyQ14EmLAxEidYfV,1,0,1,0
5SBXZmu9rKpYfqHABgbZ9Uuj4S26SBEmskkq3KUUBCPi,3,2,1,0
C4Byea3BXYUwvnPWtBc7YUJMYmdK1UBNUGcX4n4jUPM8,2,1,1,0
79MgUCPdtR7BhaehW5T6JVauFUTun1n8PiDTeznDEL1M,1,0,1,0
DuPkwdnyQv5bUmnRbWh2QN8w1m3agT16GgZAx626nuhx,7,6,1,0
Ee44BNh5NXL6poUsBGV6zMyLDK4uEESBySmRcMMfXt1c,5,4,1,0
GgKsXq3Tzv5k2h2WgJwQCmMpAfd2zhdATW3r7X46cLiq,2,1,1,0
GTJTn5vMFq7MRLjmLyxYvdfNC79PuQGcNvBVxLsZeZSP,1,0,1,0
2dbci5FQuJdQKy862iMAbCYRgiAMRX5o4MJ4ftemdg2v,1,0,1,0
4G7XtCuQXViNyk5DhfXuNCZBvXdLdVGNCEXJQ9rxpM28,2,1,1,0
73Eb8jTm7kAScpTpHu8AzsjbnmiVVG7cv6149Xcry7VB,2,1,1,0
HAhpbrUxBA94EB7yN2q1TvB7sPNUHMnv3ssBruY65kWx,5,4,1,0
5fNTwbcEBKNBYCSSgDsSXyDZgJEM24uJNv7j1A9cFzUg,2,1,1,0
FUYBVp5tEFyFuRyF9JvwHasJMisc6tnsgsTz4KJyL6Lv,4,3,1,0
F3j6V9U1CygNd3CezpjVD33YZb1TDJfi25ujhFas8Rxg,2,1,1,0
7PxB4XEmNB1YKdxGpq8Sm8ruH3sDHdtFUHWwdUAXJnN9,4,3,1,0
5K4p5hDBwR2Bx5BTRzWXjDyssAeHpRd8TSnQXE6dLR7j,5,4,1,0
AP6XXfn4XYeDmkztkzf1b2jh4YMHbC43g28jjFaSBYLg,1,0,1,0
8EAt1ZNHVKcMqnMd5pYCFnUZ3KJC6Gzj9dgGpUFBr28q,1,0,1,0
251bz1SsZiDCia5q1X58zxQFN2UTcgVhNiLoptCQixW3,1,0,1,0
8HZBJwfs2hmgt3vhsHUBUB7cs7PvZ3xnzbfdcGEUCVno,3,2,1,0
FA3qy9npyKVcUGamW6ckC4BpP4sY3t2ngFP4xvct3mSv,1,0,1,0
4e3sNj1nsg92P3MjdgeUaBURiKoY2Q8RaLFh3LXW7i7T,1,0,1,0
FJSxB3EcfLJz4ge9Pz4EawQbsMkozrRCQR9zN2v2EMs4,2,1,1,0
8fa49tBfG7CuneQxf2m9DUk9HNAztDv77F9UTGwgiixA,5,4,1,0
51LQkqPknGMRJVuR2jTijZFUyS73BgvyHw8MGHiDRPGP,10,9,1,0
EvqThrW38cnwZ3nrjbz9TA9QKjzZGktVCY6iQ3rymHhK,2,1,1,0
2p8x4af9g5EgCjCUs2aAyXhCPFUwfvr1WjZ3NNCzRhvm,9,8,1,0
HW8DJUz5pvvF9yaGfD2HVax35aqjU6SfML2bnekNoAPU,1,0,1,0
Bky25LixuX4owfwG5KMPaLcmFVHTiLBwXPJdQdpszGsR,1,0,1,0
5xwPsmfBWVf9onQhjodqARKrTS7iRKPw9PEts9zcRNh6,1,0,1,0
2H8moKR69JJGc1iiJ3TR2APjPEMwNLdxWuxTMckcxykN,1,0,1,0
CKRZhERufzBKBhfjvZM4EvKZnJv4qJQTxy8oN5UKaKdn,3,2,1,0
8yrorLkApsEDMvWgUziaUTeSHCGcMVLSkH1ZKY2S6pYB,5,4,1,0
92gs5GSD6dHkzKGkHTMyYdxG1zSgcPUXZz5oVXHFisTg,6,5,1,0
BibJJP2cbMHUpdMEJpHh9747hVaey1sXkZvPXgK3Z5YE,6,5,1,0
23aScfF8eyTJ8eQtfkx7BcGBFGHYWj7UAwz87PXcweaq,11,10,1,0
GLygp99BWvPLUjmgEBSrqtUa5qvpJWLmU3X9xuNUARvW,1,0,1,0
Dau1J5f8ES2RjxLF8cTrrExmtPGooZzFPCGMi5uuJsPb,3,2,1,0
xRCfWZqXB6pTniSuCHUYZUbfBdAU9BZK5kZQguCYS53,2,1,1,0
8Dysx8CVqNYhV91B1GbvHHy2EeipCB7SBBnA54QvZ7SF,1,0,1,0
BvkmqxCBFYVuuR2mep1P4RqjEnzx6nWRezLY9V3RrUCN,5,4,1,0
DPYXa5AwCQbVrHzCJBKgmVDBpseb6mV8HrMnzgFH9vVY,2,1,1,0
Gp5bPnhtbMRrABewXMn83JRYXoQo1gjbPDmnSLiVWUb,2,1,1,0
DdXUi5BE7sTkQmpZeoiiyVwAm2a1WMYRoYpSQxZPEyZd,1,0,1,0
HLC46WE2B6nTYYD3b8qpNo8aK3RoQG29z5LRHLQFKoRB,5,4,1,0
Dj7ZeNteq7vGxkp2UNaKR5VVYCVajSotBzqaDmt4SDUW,2,1,1,0
Bf5gUZBhFtNSXgVaxRjB6r78cLDYZE9PmwQZr3k59CwQ,1,0,1,0
Dd8mb7Gsv37ysf9FCN8naBH3VsqJZPCDdd1fZbv5UmWA,2,1,1,0
3VhfQpuAZS5GhoHjjaJvQDthbckyHgMDbv2SbbG85yoz,1,0,1,0
8qCY4S4ThmcQ9h3YLAiQbF1kBJ1cqvFTnTjDJQcyTE1u,5,4,1,0
CVWE4aL15SUAue89ck7D7NhzYRBwWCHbxJPXgUC8r6B6,1,0,1,0
AAmeD5bqChfcQ2cMSmHaZRbXeUUynAUgwJNYFy6QuSyM,1,0,1,0
5eyPQ6VNsHmx48MxJW3uoRz1QBxn6JPAwoNKK5jkm5gC,1,0,1,0
5cicsCGTE9b73Cc9N7ZpiVmjQwgrJ2cYr6uDL5ZKhWwh,1,0,1,0
9dGeDwcFvVfhZaTchw42erpM4t81uTiXagNDttqpzKyo,5,4,1,0
7L5Ns9aRCcfWp4hUtpumR8jsJ5nXXU4KYnQKZQaxbXbw,1,0,1,0
AJZrXResoeKQNUSExic7VrRk6EKHSHYP8oaFDnjknWo3,3,2,1,0
EfLxpA7tYpRLYQfs9SwLBmrdK7ZrcqXeYtmtkmZCLJsd,1,0,1,0
9DqBAAEsDz2B6XKzuVfaAbdK7mj3HTpBFsDcsZupuLom,1,0,1,0
5M8i6EZ5BmEPNYoaQ1PoQvd3rrKer8eaRCXVTy8sS5aA,1,0,1,0
2sC9nLkSwurw4SihhBbiTawfbo9YnVfGvC7ujhB4C1uR,3,2,1,0
FH2cPBt7o4XVow7gKjAmpD6HkqiGPGxeu3yaWbcUNKTi,2,1,1,0
BJS5s36uAYzsbKskfwfazzKtqmkFSDrHyvxjeCKZpnoc,2,1,1,0
C8nqe9dboYxzKx2Yr7tbEdPa5RBSJyFpefAa67TQGCPD,1,0,1,0
ENVk4qv4zB9ucQ131CfLucjBwepGQU8huVHiSonoKUss,2,1,1,0
DwVp4v99Umo8H2eTEDxWnPhzoaFEZwMPw2W8kMSLFhzJ,3,2,1,0
7KX4jHuy4AcNohjhFSn36ipaX9ApvxArf4q7THtStJHU,3,2,1,0
8x9nULtyutnHZqKbndPB95zwVFhyuSPtXHevwB8C7xay,1,0,1,0
87aYVt4Ww2pcAEstiBAxwqEAVGEx6RndkzGNnuDZZ4WH,6,5,1,0
J8FpLG24qgJesapYjaiPM5jTHgcKu2uo93UdhaYXSYUg,4,3,1,0
B7D7Lhn5UXiy6HC8qRLrJwhctVGSYFW4u14u9frYfixY,5,4,1,0
Dhp7Lm3QzmuM355u3JzxAQMTNfwKZrFBy9DWiHBWQkWg,6,5,1,0
Hd7s5SReDTPXYvkke67WzGUuPrCpRX29VJH4zxSo5BLh,5,4,1,0
LZDChDe9PMiA8Rc26WD96riouC3wMFd3ZTHoomfGXmp,5,4,1,0
7dGZvqy5T4UZqqpY1LqFHSH9pp68y6kSLccBqi3Cci6V,2,1,1,0
Acgd3NYBBUatNA2hLjzM5sZZQnLayFP7WS17U4UdbRmB,2,1,1,0
DactjAw96ZzgeZ4GrCfe8S74yVUZ1iRFTmSQgTPxvD33,5,4,1,0
FiPGGFpPXhYcSufvfAbAemdG3Ji6sh9Erek1A6ZQ18HT,1,0,1,0
DKRCRcDhWJmRY8RLcvVM1Xt9wwyy7KspDco5vJYmWFj9,3,2,1,0
3dUqc1YjF5Q5FSZhsoQrxNSdoYL7tuHJG45yHT5Dvnrj,3,2,1,0
5uNrBNZ2yd9SK46YoTXznYNinADVNduYqH2rP3nBqHhQ,1,0,1,0
1234WuYuLSsfktbtonx8SHPYDMwbBjjRNVNUQNpLx7EZ,1,0,1,0
4KeUrHxLRpARhGMXuMa9mLUz3Ny2kZr8VBrduhCSKwMY,1,0,1,0
2KLXc8bvEr78badtmP7PXqecTw4B795YJPrJBAqawe85,1,0,1,0
2KivUyBeqSi2R7xd26mfiXDbA2qrHaANPkHzTK6oH4JL,5,4,1,0
Ad25C1tcS9y5PRVFMVqaFWYnARJ43RbTGADTV7zPTJyR,2,1,1,0
7VwPriNU31F7Uo2mrH1otizCbWvXYwfmd8Q3KMcqrHD,3,2,1,0
DGRFz8AGpih4rcbJb2MoqjPXrAb7DuoG39GwKRR2iTiD,1,0,1,0
3zXP35bdFjxgNW8uuzhRGvqokaDYYbUTPyfj5AzPnZJP,4,3,1,0
75RZtY6j2oD3NvwYyunWMzcwKoiJAuoP9Pf8iETynvDs,3,2,1,0
8iZDRG27y8yGEEbK3nz3ATqUWefsqZqmQXagRGxAgR1S,2,1,1,0
FrSCiUB4sk6TobXPxGEqEZuiAeTGCq4CxZSJmTRAaYHr,3,2,1,0
2aeLt6tC9GRqg7FqFT7pN8dT7hE8C426gNYGezHuP9JH,5,4,1,0
C6KY6r2ecWyVGV6X4UoNwJGZLbRNtiLvXPhfELt3vyXy,1,0,1,0
666666XUd5cHk6Bc1PoRp5pg8JCbjJ1Bc4LgDy5Y4UNb,5,4,1,0
66MibzdT4v43PvJtyw4pSNCegfS5fuw5nszKMxnnEt6D,2,1,1,0
8YjKof99zLqTXdZhp9FyjqH1aYk6GTYEdsyzMyXW4URz,2,1,1,0
xva6kC1n3qq5G8NxRRi2odTEvg5En4JPonzEac7tjJQ,1,0,1,0
45PsbPpsyNbH8C4FpK4TKAm7fNT5dYEeoTAazQ9sU8rs,5,4,1,0
D6opjXo4TqCrj3NF4tLe5nr5sX2CYdyXRD6gdkbpVhQP,1,0,1,0
J8JE6qon5cat9dCrnQH9xqE6c6BLGAoYJkm2YA1hsmUh,1,0,1,0
A1Saktj6T3VLzMvhYrnXeZ7chzRfF9SHDvf2Ci66qMYr,1,0,1,0
BRMF8P8KrTj9w5SJGMzVzLQpc7sMSc7JUexsKz4J1d5T,2,1,1,0
FgHZ9RWYhDbWWzT7JK8bjhicsS9bdFqT9Yq8sP7QNRy5,3,2,1,0
8xNe91ssUtdWLrBtergzF1mydazqKvTDHBT9oDh285sq,3,2,1,0
6L6ZMV3BsTM8KQwFxe3QqJ32a22NSqsuKwfunawbL4kc,2,1,1,0
9CBQHSTVknVBesB4SRy2ZoqtJGcTapdzBY5L8Dij8Toa,2,1,1,0
37n5L6VFbmwZsTgshuJg4mCzaPrZ5c4g9dphUtirp2oj,1,0,1,0
HR5wgjDzdH3TQ3YkZnSeARkTFvuqjzthZbchv9d4Fi3C,4,3,1,0
CLoqEfD8KrMN1NQ6fBUxrqWgvwRhpQNcemEcYqjmKzo5,5,4,1,0
BF6mmgY3cpEXK2cpd26qtThrUWGJD3saMrkkzy1PaKyA,4,3,1,0
B9LpAqzSJ8X2v6Gq2v9sy7kZDZLJwTavrWVoCsbev9Co,1,0,1,0
9ySPHkikJ47r4R7zsQt3Wj3FbfZrV3xpyDSo9bqSp4Zd,2,1,1,0
Eb5i9843E7qn7izakdG21No3cW46ZNoHNMRXspgQFiMW,1,0,1,0
6QBQ3LFAR6NpUHzc3wNdGS7Spw1i74aSvbU7BudLxHi5,1,0,1,0
476yLLpygztHSVrxwKYn2pfsUp5RQX7S3dsX8o4gfhRc,1,0,1,0
DFt9EtRAd1SGsQc7TRocmD3jgKSsaPbwDHPFMsPma5ei,3,2,1,0
31QUPsameKwbH2D4S4XA2ENuQ1Z5Yba2pgwnHkdj6UtA,1,0,1,0
8fUPaf2er7SECvKMwQaKsu4AyyKLg45oiRLStG1o6f9N,3,2,1,0
Cd5vTJuEcmpi4S4fswLXuVnWrE1wA4VjtUwvp2yucs2x,1,0,1,0
GSYDQLRPT6CYW7WRaT3XPaneojCWK3sVHJ79i6qfzmJ2,3,2,1,0
EUQmfvTL43SmBn87tdRCzscczn4WTsCDFt4eD6dzt2NJ,1,0,1,0
ASttiDTkyXJmHbnbqNSsczC9wPw7czL2EsXo5pH7rdGg,5,4,1,0
4sMWGGfsXh3BhLNw41WBgK8rostnxYnd4dHd52CmxoeS,1,0,1,0
Hn3B5TyrfSMAdwU9bdLkuZSZadEWbfK5LP5izaFLdv6W,1,0,1,0
7ZxMbvGpygKVws6VR6nxfjbSZaP71PuSsUCHc6cWppTf,1,0,1,0
AeF3qRpn7DDuRjHhWmyqmZuZGguHXjsNYCzmNv2ZcuMQ,5,4,1,0
2tnHD92dSrNzQ6bmuaWpUsX4CCQVEjkJTqjPxqg3YqT7,2,1,1,0
26PmEDHTgjCP9JBESy4nZB4h3phMZqKWn9t3ZouGBVAG,1,0,1,0
2kH1hv9MKYwwgh4h2yRfgLrCi9k1AyD7REEGXDrEhNHo,5,4,1,0
CVCTJh2TogDf6JLs1x8WtCwhHCdCLRYy9nPjNjSHfjHe,6,5,1,0
BzaicVzhJjcRJ3PnSXqpTr6sBhsBrZgzGwBHpcGRAVpp,1,0,1,0
6HB8eajMRZPeNbWn4v4e8v7XPAPvJmunS7afBMPNvzVz,1,0,1,0
AXpG7bzR7XgugmMpRH9CF8KvoB83BBabw5Lr7h6xNMGx,1,0,1,0
33FKwjeXVvovi5hBBQDpD4d4SUb6nUdxozsBQTfz9VTT,1,0,1,0
Cs2rD13K4Ta7pUhi1U81Qy5ndt2Bh9YQkeZT6XFN89ta,1,0,1,0
TreXSfiW8ANPRMkuRmKy99wZZDKAGX7CXtKvihQQuhY,5,4,1,0
BvepaGLuoLVP6uAycNnrdFnCGwvRbTwKRwXG1rqSGx71,1,0,1,0
AD1Mm3tFiVVV1EpwGDRfYm3tg9KF7ng5X4ASivgQVLqB,5,4,1,0
4TQMmC6SmKgWuKYAjHpnd1zttY1mauwjGdJQbrarisi5,1,0,1,0
4ci1HG3cKuMPQZwbzUn8E4jBW8imFcCoc5yxiupV1xTS,5,4,1,0
DFrYzN531uCMReX6A6e7ULGxN1USBSnn3gFm814Eo2Rr,1,0,1,0
DoETgX4eT9okL8Z7kNpfySw8ecvxS6LeYzTmVAZZ8Csq,5,4,1,0
G4UsTeTkfuaejsYhjbvsFoktML6Z9Bsw89nSM9dVKVRw,2,1,1,0
7zvm3evx7HVbM5yhoQAUp9DETbLyc3GetXS9XpwxEAVS,3,2,1,0
FWab7FfYh8Ki8ZA9sWycTYieB3ddtJJGbBiEFVw6fAwd,3,2,1,0
CtQdXJJdiWaMV4vvoAPTFbgkE5rtSNM7K4yd8Bm69Vof,2,1,1,0
DUKxRVSfFXLmYnTwsiQysTujE3KuDaTr2ysjdrz7z3az,1,0,1,0
EXmWKUEMeMTECJNrJ3PnFwRsnGv5Sfh5FfgkaJo2dyTv,2,1,1,0
HB8Nxfaj3Wgy4YzpUVWD8KhMuhpavx8mH7c5srGpDzPS,3,2,1,0
